event_id,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99
775060535938975,0.0025139869,0.0050279739,0.0063445966,0.0031722983,0,0.0036829243,0,0.0036829243,0.0073658486,0,0.0041001361,0,0.0082002722,0,0,0.0041001361,0.0044528836,0.0178115345,0,0,0.0089057673,0.0044528836,0,0.0044528836,0.0047584475,0,0,0,0.0047584475,0.0047584475,0,0,0.0402237909,0,0,0,0,0,0,0,0.0150839216,0.0050279739,0,0.0105381469,0,0.0210762938,0,0,0,0,0.0052690734,0,0.0164615236,0.0054871745,0,0,0,0,0,0,0,0,0,0,0,0.0056862852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058694493,0,0,0,0,0.0058694493,0,0,0.0117388987,0,0.0058694493,0.0058694493,0.0060390328,0,0.0060390328,0.0060390328,0
1552412775048787,0,0.0215414174,0,0.0271822424,0,0,0,0.0315576061,0,0,0,0,0.0351325386,0,0,0,0,0,0,0,0.038155101,0,0,0,0,0,0,0.0407733636,0,0,0,0.0407733636,0,0,0,0,0,0,0,0,0,0,0,0,0.0451487273,0,0,0,0,0,0,0,0,0,0,0.0470175544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487236598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582042138642267,0.0056922917,0,0,0,0,0,0,0.0083390565,0.0083390565,0,0,0.0139255917,0,0.0092837278,0,0.0046418639,0,0,0.005041218,0,0,0,0,0,0,0,0,0,0,0.0053871543,0,0,0,0,0,0,0,0,0,0.017076875,0,0,0,0,0,0.0059652464,0,0,0,0,0,0,0.0062121639,0.0062121639,0,0,0,0,0,0,0,0,0,0,0.006437582,0,0,0.006437582,0,0.006437582,0,0,0,0,0,0,0.012875164,0,0,0,0,0,0,0,0.0066449465,0,0.013289893,0,0,0,0.0199348396,0,0,0,0,0,0,0,0.0068369361,0
137020169988345,0,0.0162757376,0.0051344236,0.0205376942,0.0051344236,0,0.0238435246,0,0,0,0.0132722924,0,0.0066361462,0,0.0265445847,0,0,0.0072070746,0,0.0072070746,0,0,0.0072070746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081378688,0.0325514752,0,0,0,0,0,0,0,0.0255842788,0,0,0,0,0,0,0,0,0,0,0,0.0088810936,0,0,0,0,0,0,0,0,0,0,0.0276100739,0,0.0184067159,0,0,0,0,0.0094998124,0.0094998124,0,0,0,0,0.0094998124,0.0094998124,0.0379992497,0,0,0,0,0,0,0,0,0,0,0.0097742864,0,0
1100199796676321,0,0,0,0.0067295843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106661387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919436231437882,0.0037241095,0.0037241095,0.0140979088,0,0,0.0054557217,0.0109114435,0.0054557217,0,0.0060737609,0,0,0.0060737609,0.0060737609,0,0,0,0.0065963056,0,0,0.0065963056,0,0.0065963056,0.0065963056,0,0,0,0.0070489544,0.0140979088,0,0.0211468631,0.0070489544,0,0,0,0,0,0.0074482189,0.0148964378,0.0148964378,0.0148964378,0.0074482189,0,0,0,0,0,0,0.0078053732,0,0,0,0,0,0.0081284586,0,0.0081284586,0,0.0325138342,0,0.0081284586,0,0,0.0084234124,0,0,0.0084234124,0,0,0.0084234124,0,0,0,0,0,0,0.0168468247,0,0,0,0,0,0,0,0,0,0.0260842308,0,0,0.0086947436,0,0,0,0,0.0086947436,0,0,0,0.008945957,0.0178919141
192475747754735,0.0066381407,0,0,0,0.0041882005,0,0,0,0,0,0,0.0054131706,0.027065853,0,0.0162395118,0.0054131706,0,0.0235155305,0,0.0058788826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066381407,0,0,0.0199144222,0,0,0,0.0069564504,0,0,0,0,0,0,0.0069564504,0,0,0,0,0,0,0,0,0,0,0,0,0.0075072708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077490917,0,0,0,0,0.0077490917,0,0,0,0,0,0,0,0.0232472751,0,0,0.0239189486,0,0
830956830352088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489661418004369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543706142456386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430828348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487236598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502931247,0,0,0,0,0.0517462221,0.1552386664,0,0.0517462221
933859846663071,0,0.0047974336,0.0121073743,0,0,0,0.0070281132,0,0.0070281132,0.0156485543,0,0,0,0.0156485543,0,0,0.0254922727,0,0,0.0084974242,0,0.0084974242,0,0,0,0,0,0,0,0.0090805307,0.0090805307,0,0,0.0191897343,0,0,0,0.0095948671,0.0191897343,0,0.0479743357,0.0287846014,0,0,0,0,0,0,0.0100549567,0,0.0100549567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108511207,0,0.0108511207,0,0,0,0,0.0108511207,0,0,0,0,0.0108511207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721688537965587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216475328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367227584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185663778130472,0,0,0.0134591686,0,0.0134591686,0,0,0,0.0104170739,0.0115971487,0,0,0.0057985743,0,0,0,0,0,0,0,0.0062974438,0,0.0125948877,0.0062974438,0.0201887528,0,0.0067295843,0.0067295843,0,0,0,0,0,0,0,0,0,0.0071107591,0,0.0142215183,0.0071107591,0,0.0074517317,0,0.0074517317,0,0,0,0,0,0,0,0,0,0,0.0077601789,0,0,0,0.0155203578,0,0,0,0,0.0160835382,0,0,0.0080417691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008300807,0,0,0,0,0,0,0.008300807,0,0,0,0,0.008300807,0,0,0,0,0,0
591326234348155,0.0051578042,0,0,0,0,0,0.0075560465,0,0,0,0,0,0,0,0,0.0084120163,0,0,0.0182714568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112577243,0,0,0,0,0,0,0,0,0,0.0116662284,0,0,0,0,0,0,0.0233324568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
