0.32341314
0.34081224
0.32138685
0.37337533
0.390009
0.39866867
0.36170833
0.31109126
0.34702524
0.33203582
0.349952588

0.57894207
0.62212867
0.65296786
0.66550019
0.59095438
0.65586156
0.61161649
0.58823942
0.68436683
0.64026968
0.629084715
